name,gender
vikas,M
alam,M
mubarik,M
monika,F
bhura,M
shokar,M
panaj,M
balak,M
dhukhu,M
tanushri,F
multan,M
premi,F
simmi,F
unnati,F
devideen,F
rajwati,F
tyara,F
chnda,F
gajla,F
ramdutt,M
sanna,F
afsha,F
rahina,F
hemlat,F
kehkasa,F
gora,M
sanpat,M
beera,F
rashi,F
shine,F
dhermendra,M
bijali,F
rajeet,M
vaijanti,F
deou,F
visvajeet,M
guddiya,F
anoop,M
shvani,F
gauravgil,M
harana,F
yunishs,M
gandhi,M
anoura,F
sabeeha,F
gulpacha,F
chhabi,F
nashrin,F
monupal,M
gulshafa,F
mahak,F
ran,M
gurvinder,F
sanand,M
shrikant,M
aarif,F
neeshu,M
anekha,F
yogeshwari,F
veeri,M
visan,M
pharjana,F
avdhesh,M
ramdulari,F
b,M
bikram,M
jeba,F
himmat,M
mansha,F
satnam,F
shruti,F
shaikh,M
hanumanram,M
phoolwanti,F
tasnim,F
kushma,F
indra,F
kohinoor,M
shalesh,F
lahida,F
aatikun,F
lakhmi,F
sauni,F
shayra,F
bijendra,M
mangi,F
prabhatilal,M
rekha,M
vichitra,M
dishad,M
sohan,F
shabreen,F
ramkumari,M
vaishali,M
mohak,M
gendi,F
kum,F
armita,F
sarabjeet,M
keta,F
amanjeet,F
mena,F
kusuma,F
harak,M
dibya,F
subash,M
maneesh,M
tarannum,F
roshini,F
archan,F
balalia,F
bhupen,M
bima,F
bhauk,M
kaushaliya,F
tahira,F
sooraj,M
narender,F
ajnoor,F
barkha,F
dalip,M
divy,F
tanvi,F
jeesan,M
raunaf,F
shahzad,M
shahvaj,M
mobarkar,M
aslam,M
subhi,F
jashgul,F
mukiman,F
meenakashi,F
sabid,M
yasoda,F
jamshed,M
mahfooz,M
swaranjeet,F
givinda,M
vibha,F
chandan,M
rajan,M
prema,F
bholi,F
nirbhay,M
aanil,M
sushree,F
badarjahan,F
makbul,M
prakul,M
pitar,M
uda,M
hani,M
naresh,F
prezi,F
hosiyarilal,M
M,M
nepal,M
mustikeem,M
jarina,F
sheetal,F
mosmi,F
marjina,F
naushad,M
viplo,M
beenu,M
satbir,F
sadhna,M
varsha,M
bagaram,M
priyanka,F
shukramani,F
heeralal,M
andhav,M
suraja,M
alka,F
bhure,M
arman,M
nayana,F
suman,M
sabeer,M
shahgujta,F
bhole,M
rubjaan,F
anjuman,F
anjna,F
shib,M
goldy,M
partab,M
aarif,M
aashma,F
rupinder,M
metily,M
fauji,F
najrin,M
vesali,F
farina,F
shanti,F
umardaraz,M
asmita,F
shamsuddin,M
vicakha,F
ragina,F
aanya,F
meetu,F
amreeta,F
mariam,F
baliram,M
shakti,M
rajni,F
sumoranjam,M
sivam,M
akhlish,M
pervinder,M
faiz,M
maushid,M
lalutha,F
neelima,F
sulekha,F
sazi,F
suhel,M
bhagirathi,F
jatinder,F
pammi,F
sudhama,F
rubina,F
janesh,M
kirti,M
nishith,M
mandvi,F
sameem,M
kishana,F
tuba,F
mala,F
sangeeta,M
hemanshu,M
nikita,F
parnav,M
nahida,F
poornima,F
bannu,M
shivani,M
moharan,F
lavtar,M
reshma,F
bashudev,M
moral,F
partap,M
nitam,F
satnarayan,M
mohamad,M
gulafsha,F
jugal,M
eliyas,M
gahnshyam,M
najda,F
kusumakar,M
vibhuti,M
nazreen,F
jugan,F
sahrul,F
sampat,F
rambharos,M
subham,M
chandrashekhar,M
ramwatar,M
sunitha,F
nijamudeen,M
pushpa,F
foolwati,F
shri,F
krishan,F
sahrukh,M
gajraj,M
umakant,M
chitprit,M
shivangi,F
sansaar,M
utkarsh,M
kaushar,F
pemaram,M
seeta,F
shyan,M
santok,F
mehnaz,F
midhana,F
baidnath,M
jigar,M
zarina,F
mahammd,M
dolat,F
hasan,M
rajnesh,M
bhavna,F
kamla,F
rinka,F
shirishty,F
kali,F
same,M
chango,F
saweta,F
tirath,M
badshya,M
shelly,F
fareena,F
ashad,M
rahu,M
haseena,F
repu,M
firasat,M
pear,F
jagbir,M
sukhdev,M
darshan,M
asman,F
vijeta,F
charanjeet,M
mini,F
udita,F
akshat,M
harender,M
manjeet,M
mamt,F
asmin,F
lakky,M
sadhna,F
khima,F
gulsan,F
nazim,M
bohati,F
asharani,F
roma,F
pallvi,F
sikender,M
anjali,M
rajendar,M
pankajsheel,M
devi,F
bishun,M
samreen,F
avastha,F
mamchand,M
minaxi,F
abhilash,M
parshant,M
taitra,F
shubham,M
bodu,M
jacky,M
rajkali,F
kushumlata,F
luv,M
julficar,M
basiran,F
gulfsa,F
bhuli,F
manbhari,F
dimpal,M
shabanm,F
ramwati,F
mamata,F
nena,F
amarendra,M
kalavati,F
bachu,M
nikhil,M
beby,F
omender,M
kalpadma,M
chandkor,F
lav,M
premature,F
ashsish,M
gur,M
sulochna,F
sunil,F
abdul,M
laxmeena,F
haridutt,M
faim,M
nayeem,M
mandan,M
tisar,M
ahupendra,M
samiksa,F
vinoda,M
surendera,M
ganesh,M
aditi,F
narendera,M
samiya,F
dineesh,M
tapsyum,F
gyarsi,F
ratiman,M
raju,F
deerendra,M
perkash,M
matok,M
shadan,M
joy,M
afridi,M
pyare,M
taufik,M
yatin,M
joholal,M
jagdesh,M
barjraj,M
abdulla,M
chiddu,M
mujibu,M
bhuwan,M
mahlikka,F
guluram,M
deba,M
nishu,M
sahawaj,F
rahil,M
vijaya,F
seelam,F
brijpal,M
premnarayan,M
amna,F
bushara,F
shakeena,F
rozina,F
parmjeet,F
tasbiha,F
sona,F
manorma,F
karandeep,M
irfa,F
bhagwan,F
avinash,M
sorab,M
mumtaj,F
kirorimal,M
param,M
minitwa,F
katwa,M
taki,F
ku,F
anjana,F
damanjeet,M
dhakhadevi,F
mamoita,F
kishmat,F
shallu,F
tannu,F
anshu,M
dilish,F
kosalya,F
sabbo,F
mairy,F
devashish,M
mam,F
rajeshvr,M
doulat,M
harvans,M
mamini,F
aphsana,F
aarifa,F
radhab,F
deepa,F
nazmuslam,M
lakhwinder,M
bhikhari,M
leela,M
diwan,M
yoginder,M
sadhana,F
hayatul,M
kaloo,M
gorv,M
lakhbir,F
bachcha,M
sayma,F
ritik,M
rubbina,F
gomati,F
parkash,F
sachi,M
ramsawroop,M
yadvir,M
lushi,F
yograj,M
prateek,M
nanka,M
aanamika,F
farjand,M
nasim,F
hament,M
pavnesh,M
akhlesh,M
piyush,M
zaheer,M
bhopal,M
kbeta,F
prayatan,M
maha,M
ashraf,M
shiva,F
sabrajeet,M
jincy,F
vipol,M
umasankar,M
momina,F
sabana,F
jasveer,M
sarkar,M
rupanjali,F
khushboo,F
nafe,M
sarita,M
amuda,F
juli,F
preeti,M
hiralal,M
sahbaj,M
harishen,M
ranjna,F
sekha,M
gulafsa,F
shgita,F
kumresh,M
chaman,M
barj,M
jaynarayan,M
sanchit,M
sapna,M
ziarul,M
rashmi,F
diksha,F
ayub,M
gagan,F
aamin,M
munesh,F
ghanshyam,M
one,M
shishram,M
zareena,F
neraj,F
ombir,M
rasul,M
moin,M
purva,F
taleem,M
nayna,F
phoolla,F
budh,M
navendra,M
farjanul,F
bechan,M
shakeela,F
bushra,F
shokesh,M
haider,M
bhartendu,M
satyapal,M
santosh,F
adi,M
sushmendra,M
vishal,M
riju,F
makrud,M
naval,F
anand,M
dhamini,F
chnada,F
chaturbhuj,M
uma,M
yogesh,F
abhay,M
meer,M
zeba,F
chaman,F
girish,M
rafiq,M
maqsood,M
aatif,M
chunni,M
rozy,F
mona,F
vandhna,F
daman,M
saveena,F
shanichari,F
hetal,F
firdous,F
vipin,F
hafsa,F
biru,M
rabiya,F
aayana,F
samer,M
farzana,F
sumant,M
jugani,F
rajinder,M
sawali,M
rimpi,F
brijnandan,M
manglesh,F
koyali,F
rubeena,F
heena,F
sahida,F
kashmir,M
kiranti,F
hailena,F
rekha,F
nirma,F
kirshanpal,M
ravindr,M
suraj,F
asha,M
gheesa,M
vivek,F
poonam,F
kamre,M
parashram,M
hem,M
soheb,M
shakina,F
vijaypal,M
istikar,M
saroop,M
girjesh,M
shivaji,M
manuja,F
harsha,F
ruchit,M
kayum,M
shanah,F
hemanti,F
chander,M
mani,F
gurdeep,M
ramrati,F
isha,F
salama,F
chhanoyar,M
bhanwar,M
binda,F
sanaullah,M
varisha,F
gurjeet,F
ramprasad,M
jenab,F
ruksana,F
gulshana,F
birma,F
omprkash,M
sangeta,F
parvinder,M
shefali,F
sakiran,F
neeti,F
kureja,F
namita,F
varsa,F
jawahar,M
amart,M
arati,F
pareen,M
neema,F
yasmin,F
sharjprit,F
sofali,M
jetender,M
jagrti,F
lakhraj,M
nurjaha,F
sufian,M
ankush,M
subhod,M
najni,F
kajul,F
muntiyaj,M
buddhi,M
senthia,F
indal,M
balbeer,M
balram,M
fatima,F
kashish,M
musarrat,F
rukshan,F
nar,M
shavitri,F
kamar,F
stifen,M
hadarali,M
sukhpreeet,F
suwadhin,M
firakat,M
raminder,F
nawab,M
ezaz,M
randhir,M
mandu,M
deepika,F
warnakulasuriya,M
damini,F
adrash,M
trilock,M
nahid,F
sadod,M
rainu,F
vikki,M
mehru,F
spana,F
sarju,M
bhasker,M
fuli,F
rajish,M
amjad,M
satyaprakash,M
afjal,M
prabhatyashi,M
firoj,F
bir,M
krishka,F
kanchan,F
punni,F
rachnu,F
mulina,F
sabbab,M
chamanlal,M
shazida,F
ratan,M
vandita,F
chinku,M
rima,F
kanku,F
sunpreet,F
maksood,M
surjeet,M
mastan,M
shaina,F
kasturi,F
nitika,F
nitu,F
srita,F
shalini,F
khursid,M
subodh,M
sila,F
durga,F
sahabudeen,M
kala,M
ratikant,M
lovely,F
vijendra,M
gen,M
maahi,F
paru,F
ashwani,M
rithik,M
saana,F
sukanya,F
nirutma,F
kamta,F
khuma,M
tammanne,M
budhu,M
shankar,M
rajat,M
ranbir,M
sagrika,F
rihal,M
nanu,F
kalu,M
kawal,F
lavish,M
ramdev,M
angan,M
panchu,F
vansh,M
jalil,M
anshum,M
jaydurga,F
ravishankar,M
gulam,M
mani,M
amandeep,F
shelendra,M
pravesh,M
surajbhan,M
prinka,F
agrej,M
rubo,F
depali,F
balaram,M
jaiguna,F
chandini,F
amba,M
sejan,F
paryanka,F
khooshboo,F
mukhtyar,M
sakina,F
ashrfi,M
chinki,F
premo,F
hariesh,M
chhagan,M
bholaram,M
basnti,F
kesnata,F
sujit,M
jina,F
denesh,M
neelajan,M
sadiq,M
dalpat,M
rukshana,F
inder,M
shivkumari,F
sushri,F
kangana,F
mona,M
birtha,F
sarah,F
ramnihor,M
visham,M
maya,F
harbanschauhan,M
gursimaran,M
veer,M
dharma,M
shahin,F
jitesh,M
gawri,F
harkesh,M
sourav,M
rahul,M
haseem,M
khimanand,M
malika,F
ramnath,M
prasanta,F
keval,M
shadhana,F
durgesh,F
nareshpal,M
pavitra,F
sukhmit,M
abhijit,M
vanshika,F
shahiba,F
mansa,F
sazya,F
mahadevi,F
bobbi,M
chertamani,M
bishan,M
ravindra,M
dayawati,F
bhalaram,M
abhishiek,M
puran,M
gurdarshan,M
keshave,M
rajmani,M
jaspreet,F
noorjaha,F
doodhnath,M
iqra,F
anjaly,F
manjula,F
jedu,M
parmjeet,M
devesh,M
nazrana,F
idrish,M
rambarose,M
anjli,F
vinod,F
pannalal,M
siddarth,M
gufraan,M
mangla,M
harmani,M
kanta,F
saalu,F
saima,F
nehal,F
devkali,F
shikha,M
satyadev,M
kamleshwar,M
muntrin,F
farah,F
nipun,M
nitasha,F
surindera,M
bhajju,M
somil,F
beekar,M
kamakshya,F
chandki,M
nosi,F
basibul,M
noorin,F
gufran,M
godambari,F
albina,F
bato,F
akansha,F
khemchand,M
ilesh,M
asanti,F
mina,F
naina,M
vandna,F
chandracala,F
birij,M
manak,M
teja,F
lilima,F
kishore,M
nidhi,F
keshav,M
jarif,M
raja,M
tania,F
buity,F
kanki,F
ragwender,M
rolly,M
laxminarain,M
roopnarayan,M
hariram,M
kajal,F
saveroon,F
nishu,F
salinder,M
ansul,M
ramjeet,M
nasreema,F
aashu,F
gangadhar,M
rajeena,F
jayoti,F
jite,M
sawati,F
premjit,F
nasrul,M
rizvana,F
annu,M
mithalesh,F
shivam,M
dharampal,M
arham,M
simpi,F
noor,F
farhana,F
gajender,M
janam,F
bipin,M
tanish,M
long,F
nahid,M
ravish,M
madhvi,F
kasim,M
norti,F
bahwana,F
pavi,F
amirul,F
samiron,F
aaliya,F
taniya,F
kushamvir,F
rada,M
mithlesh,F
vijesh,M
salesh,M
bijander,M
teekam,M
vi,M
bhudhi,M
pardep,M
ashiqu,M
puneeta,F
sakir,M
sntosh,F
katyayani,F
arsh,M
aarifun,F
lakhvinder,F
mitali,F
doly,F
sahun,M
shankarlal,M
rajani,F
chandrakala,F
priyaki,F
sahdev,M
lakhi,M
faijina,F
sevak,M
bironica,F
shabbi,F
lovly,M
durgawati,F
latoor,M
geeta,M
dakshina,M
ramji,M
soni,F
nana,F
farku,M
shumita,F
heera,M
ramkishan,M
grpreet,F
annavi,F
santram,M
surgayan,M
sahina,F
shahnabaz,M
gagandeep,M
gjender,M
sobi,M
srishty,F
nasira,F
अजय,M
bhakuni,F
munmun,F
ramhetu,M
rijvan,M
altaf,M
runiya,F
maadhuri,F
rinesh,F
rama,F
rakesh,M
majoo,F
ajahar,M
narain,M
babali,F
vickey,M
parbhu,M
bhagya,F
sahil,F
manish,F
maanmati,F
jagmohan,M
lakshya,M
chirag,M
akhtar,M
sapan,M
rupender,F
baichan,M
ajima,F
umesha,F
taranjeet,F
phoolwati,F
bhabhav,M
basant,M
jism,M
desh,M
jayantadass,M
pappe,M
hareshwar,M
santu,F
shavani,F
jenny,F
rajo,M
sunaki,F
anuraj,M
tajrani,F
asfak,M
sahnaz,F
kalpesh,M
rishi,M
paul,M
dev,F
aakar,M
saimun,F
parem,F
alita,F
anuj,M
guddu,M
vidhavati,F
fahim,M
ashu,F
dharmraj,M
kamala,F
deendyal,M
bharkah,F
rukiya,F
chameli,F
mahraj,M
sajjan,M
sabnur,F
shashibala,F
koshalya,F
roopa,F
akhileshwer,M
prity,F
radha,F
suchita,F
chandrawati,F
sundga,F
amba,F
bhagwanaram,M
harshit,M
umar,M
baccha,M
vishamitra,M
munna,F
raghubir,M
ankesh,M
indara,F
kunj,M
meena,F
ashnu,F
harjit,F
kajol,F
sheetal,M
ravinda,F
arindom,M
maniram,M
parmita,F
shanwaj,M
narender,M
prithvi,M
anshu,F
rukshar,F
shakib,M
sanwar,M
sundar,M
laltha,M
kanti,F
shabbenour,F
dhaneswar,F
ballu,M
javed,M
shorav,F
kamaljeet,M
sidhi,F
avnit,M
yukilal,F
sarwitavm,F
shahnaz,F
salman,M
dhanraj,M
bundhu,M
shushree,F
fazulla,M
bina,F
aditya,M
parniti,F
avdesh,M
pinkey,F
vaishali,F
shri,M
varsh,F
sehjal,F
madhuni,F
nijam,M
mandeep,M
shiteel,F
haliya,M
isthar,M
pardeshi,M
jeetram,M
pamjeet,F
devilal,M
latesh,M
siyaram,M
jasmina,F
gurucharan,M
dipansu,M
shjad,M
khanchan,F
kalpna,F
farheen,F
jabbar,M
arunkumar,M
surender,M
sarbari,F
sarojni,F
champa,M
jaishmin,F
husno,F
partik,M
pawni,F
paramjeet,M
chom,M
girwer,M
swapam,M
dhanu,M
nirja,F
anara,F
almina,F
mitlesh,M
udmai,M
ayan,M
benjir,F
nazrin,F
mesak,M
virat,M
nesha,F
harvindra,F
alapna,F
sanjeevan,M
isika,F
ramswaroop,M
sohanlal,M
bidur,M
dharmvir,M
eshavarya,F
joyti,F
redhema,M
sheelu,F
rajveer,M
bishnu,F
bhawar,F
bheema,M
baggusingh,M
parmo,M
salauddin,M
jasiram,M
aasmin,F
shittal,F
manoj,F
tarunnam,F
vishvash,M
mahadev,M
hemant,M
tameezuddin,M
anshika,F
mehinder,M
arvinder,F
rameshwer,M
trannum,F
chitrangan,M
sumaila,F
pushpawati,F
pinku,F
dhanwati,F
hasmita,F
prableen,F
majunew,M
reshmi,F
rubey,F
atu,M
dauji,M
pinki,M
raisuddin,M
rahila,F
nand,F
ram,M
manju,M
aajad,M
jahoor,M
bachan,M
mangat,M
jay,F
shakshi,F
parvesh,F
dord,M
sudhanshu,M
iarfan,M
roopali,F
noorpa,F
bakila,F
ibrahim,M
soni,M
raspal,M
jittender,M
karisma,F
kuntesh,F
ramswroop,M
leela,F
fiyaz,M
satyawan,M
kanchn,F
khushnasiba,F
bb,F
durgabai,F
navin,M
mustkeem,M
gyatri,F
mandothi,F
kosar,F
rennu,F
jaswinder,F
astha,F
prinkaya,F
istyak,M
farhib,F
prem,M
tavraj,M
aakas,M
dumani,F
mehnaj,F
dixya,F
sarjaha,F
sahib,M
manu,F
dikshant,M
aswani,F
shubhm,M
lokesh,F
dwarika,F
shahir,M
shailja,F
gopi,F
aleesha,F
davender,M
vude,M
shoiba,F
nazneen,F
ramsagar,M
rihan,M
nupur,F
alhamdi,F
dishu,F
jhalla,M
ruchika,F
yusuf,M
killo,F
narsa,M
kavit,M
pradep,M
eldro,M
mustafa,M
pryanika,F
sarafraj,M
durga,M
sukul,M
kanchi,F
feru,M
bunda,M
parvej,M
babram,M
twinkal,F
kushagra,F
sukmani,F
rangeeta,F
suma,F
trepti,F
patan,M
dhanpati,F
vilram,M
punita,F
amuchla,M
sat,M
gajendra,M
pryanka,F
poga,F
dolat,M
gona,F
dharma,F
ritunjay,M
vijeta,M
navneet,F
mangelal,M
ranjay,M
ashra,F
sunder,M
wasim,M
dharmshila,F
bhaggo,F
rahish,M
munish,M
name,M
shahid,M
nelam,F
snehlata,F
sharuna,F
sukhbir,F
kisori,M
sahab,M
shaira,F
j,M
lta,F
rukhsona,F
muslim,M
shokraji,F
mangal,M
atish,M
nathi,F
beti,F
tufail,M
rehana,F
swatri,F
kaushal,M
chunaram,M
rabhida,F
sahnaj,M
shanaz,F
kisan,M
nandu,F
preyojit,M
ifteshyam,F
begumpur,F
momita,F
munnawar,M
chaya,F
teena,F
nachita,F
kabir,M
raveena,M
alkesh,F
jadu,M
sukenta,F
hemuna,F
devya,F
mnoj,M
sheilesh,M
magat,M
fool,F
ebane,M
harmeet,F
hazira,F
ruchi,F
vijay,F
motolal,M
lukman,M
fra,F
tasleem,M
vinna,F
lalital,M
javitri,F
pratiksha,F
dhan,F
deepi,M
bhawani,F
anjum,M
nikhad,F
homa,M
aaftab,M
parmod,M
khushbu,F
antim,F
meeta,F
lalan,M
dariya,F
sunder,F
kale,M
urwashi,F
jotyi,F
ruppa,F
kanwar,M
natthu,M
sonali,M
ranjeet,M
varda,F
sajini,F
aditi,M
suntia,F
cosmic,F
tina,F
sunarki,F
jagat,M
asutosh,M
ibraham,M
kalyani,F
chakra,M
shaturughyan,M
husain,M
rajiv,M
sagir,M
satya,M
uttam,M
ashmin,F
priynka,F
sugandha,F
sehin,M
manni,F
afroz,F
rajpal,M
prempal,M
muni,F
kamreen,F
zenab,F
shaila,F
saridevi,F
virwanti,F
kalpna,M
ish,M
udesh,M
naveeda,F
jamila,F
anupama,F
dund,M
sunarkali,F
faraha,F
sarwan,M
amiri,M
tazaudeen,M
begum,F
chandu,M
mahi,F
yasin,M
nikky,F
kamlash,F
evan,F
sanam,F
ramlakhan,M
rosan,F
sispal,M
vaibahv,M
balam,M
bunty,M
neeli,F
kalpana,F
babudden,M
anadi,F
irsad,F
akshita,F
ramjanam,M
keshav,F
mohit,M
mukhtiyar,M
nanhe,M
simabharti,F
akhilesh,F
roshanara,F
laskshita,F
akash,M
kirpa,M
joni,M
musra,F
mehar,F
hardev,M
amrin,F
pritam,M
alseepa,F
sadre,M
bhisan,M
kailash,F
bajinder,M
bhavisaya,M
abhilasha,F
asgar,M
vivek,M
padama,F
akashya,M
savan,M
ramakant,M
suman,F
januka,F
kesav,M
shkil,M
manmeet,M
liyakat,M
rekhwan,F
tarachand,M
chetan,F
akil,M
lilavati,F
meghu,M
rafi,M
prabhakar,M
yasmin,M
kanta,M
satpal,M
jainab,F
gila,F
israr,M
shobhit,M
ratnesh,M
bupal,M
kudeep,M
inderpaal,M
jani,M
upender,M
vishesh,M
jitendra,F
birpal,M
tabbwum,F
aakib,M
vandana,F
palak,F
jiwan,M
sneh,F
nayaka,F
jamir,M
mahroj,M
bandu,M
mamita,F
kaluram,M
mahveer,M
hawa,F
nahani,F
jang,M
banwarilal,M
janta,M
neelam,F
vitan,M
jumrati,M
emilia,M
gaura,F
deepan,M
rambai,F
preyank,F
kuparth,M
shyam,M
sahar,F
mhoomad,M
avi,F
aachal,F
nihal,M
neesha,F
jasvindir,M
jasvir,F
faisal,M
janvi,F
rachpreet,F
lakhsmi,F
sanaali,F
hadisha,F
kaamini,F
raghunandan,M
gonsan,M
tapsya,F
krishma,F
sally,F
lehru,M
beeuty,F
urendra,M
awdesh,M
samay,M
rajender,M
atta,F
shekh,M
aadesh,M
javuneesha,F
ramu,F
justin,M
afshar,M
govind,M
shobharam,M
dhurv,M
nazira,F
tripti,F
kushmi,F
vedh,M
aaysha,F
subhdra,F
pryinka,F
yashmin,F
naseef,M
naeem,M
aesha,F
chinu,M
shimran,F
bisto,M
